sampleID,Kartez,family,genus_new,species_new,genus_old,species_old,Native,PhotoPath,LifeHistory,FunctionalGroup,site,lf_sum_area,lf_n_pieces,lf_whole_ind,lf_wet_mass,lf_dry_mass,sla,ldmc,lf_petiole_ind,lf_iso_mass,lf_iso_d15N,lf_iso_d13C,lf_iso_pN,lf_iso_pC,lf_iso_CN,stem_wet_mass,stem_length,stem_diam_1,stem_diam_2,root_wet_mass,root_length,root_diam_1,root_diam_2,stem_dry_mass_1,stem_dry_mass_2,sdmc,sdens,root_dry_mass_1,root_dry_mass_2,rdmc,rdens,fine_root_length_sum,fine_root_p95_diam,fine_root_volume_sum,fine_root_wet_mass,fine_root_dry_mass,fr_dmc,srl,fr_dens,seed_mass_sum,seed_n,seed_mass
620,MAGR10,Asteraceae,Machaeranthera,gracilis,Machaeranthera,gracilis,y,C3,a,f,core_blue,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.03759444,0.048277654,0.04406935,40.19,1.799,0.044762379,0.049920091,40.82202289,NA,NA,NA
809,MAGR10,Asteraceae,Machaeranthera,gracilis,Machaeranthera,gracilis,y,C3,a,f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.097,17,0.241
810,MAGR10,Asteraceae,Machaeranthera,gracilis,Machaeranthera,gracilis,y,C3,a,f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.377,2,0.1885
12,MAPIP,Asteraceae,Machaeranthera,pinnatifida,Machaeranthera,pinnatifida,y,C3,p,f,core_black,NA,NA,NA,NA,0.0045,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,MAPIP,Asteraceae,Machaeranthera,pinnatifida,Machaeranthera,pinnatifida,y,C3,p,f,core_black,1.43096488,15,TRUE,0.0506,0.0135,105.9973985,0.266798419,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0283,0.0286,NA,NA,0.3836,0.3842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.334,14,0.309571429
35,MAPIP,Asteraceae,Machaeranthera,pinnatifida,Machaeranthera,pinnatifida,y,C3,p,f,core_black,0.8677402,15,TRUE,0.0178,0.0045,192.8311556,0.252808989,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0516,0.0517,NA,NA,0.3648,0.3651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.476,16,0.21725
39,MAPIP,Asteraceae,Machaeranthera,pinnatifida,Machaeranthera,pinnatifida,y,C3,p,f,core_black,0.90064336,15,TRUE,0.023,0.0062,145.2650581,0.269565217,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0322,0.0322,NA,NA,0.1221,0.1228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08,4,0.27
45,MAPIP,Asteraceae,Machaeranthera,pinnatifida,Machaeranthera,pinnatifida,y,C3,p,f,core_black,0.65741804,15,TRUE,0.0166,0.0064,102.7215688,0.385542169,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0498,0.0489,NA,NA,0.5533,0.5539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,MAPIP,Asteraceae,Machaeranthera,pinnatifida,Machaeranthera,pinnatifida,y,C3,p,f,core_creosote,1.3290296,10,TRUE,0.0306,0.0085,156.3564235,0.277777778,FALSE,3.137,1.8740375,-31.088375,2.315076553,44.77875113,19.34223345,0.0506,22.9,1.3,1.1,0.0986,37.5,2.2,1,0.0182,0.018,0.355731225,6.93395e-4,0.036,0.0354,0.359026369,4.48485e-4,NA,NA,NA,NA,NA,NA,NA,NA,2.402,7,0.343142857
106,MAPIP,Asteraceae,Machaeranthera,pinnatifida,Machaeranthera,pinnatifida,y,C3,p,f,core_creosote,0.7612888,10,TRUE,0.0183,0.0059,129.032,0.322404372,FALSE,1.682,2.2760375,-28.581375,2.245658228,47.19035384,21.01404089,0.1039,15.7,2.4,2.2,0.3692,35.3,3.1,4,0.0463,0.0459,0.441770934,7.03225e-4,0.18,0.1797,0.486728061,5.11573e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193,MAPIP,Asteraceae,Machaeranthera,pinnatifida,Machaeranthera,pinnatifida,y,C3,p,f,core_creosote,0.83290156,10,TRUE,0.022,0.0069,120.710371,0.313636364,FALSE,3.199,1.1920375,-27.717375,1.760519596,49.51018496,28.12248445,0.0465,25.1,1.1,1,0.1691,30.1,2.8,1.8,0.0189,0.0187,0.402150538,8.59749e-4,0.0712,0.071,0.419869899,5.58931e-4,NA,NA,NA,NA,NA,NA,NA,NA,1.571,6,0.261833333
194,MAPIP,Asteraceae,Machaeranthera,pinnatifida,Machaeranthera,pinnatifida,y,C3,p,f,core_creosote,0.85741764,10,TRUE,0.0192,0.0057,150.4241474,0.296875,FALSE,NA,NA,NA,NA,NA,NA,0.0409,21,1.1,1,0.2711,37,2.1,3.2,0.0155,0.0152,0.371638142,8.35272e-4,0.1244,0.1241,0.457764662,0.00059951099999999995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196,MAPIP,Asteraceae,Machaeranthera,pinnatifida,Machaeranthera,pinnatifida,y,C3,p,f,core_creosote,0.81354676,10,TRUE,0.0224,0.0047,173.0950553,0.209821429,FALSE,NA,NA,NA,NA,NA,NA,0.0732,30.4,1.5,1.3,0.1801,27.2,2.2,3.1,0.0273,0.0271,0.370218579,5.78112e-4,0.0781,0.0772,0.42865075,5.09698e-4,NA,NA,NA,NA,NA,NA,NA,NA,5.33,18,0.296111111
538,MAPIP,Asteraceae,Machaeranthera,pinnatifida,Machaeranthera,pinnatifida,y,C3,p,f,core_creosote,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.0561737,0.044858372,0.080838231,106.6,4.43,0.041557223,0.081951786,54.80080317,NA,NA,NA
539,MAPIP,Asteraceae,Machaeranthera,pinnatifida,Machaeranthera,pinnatifida,y,C3,p,f,core_creosote,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.62969675,0.053887918,0.110228178,108.84,7.18,0.065968394,0.107759758,65.13760926,NA,NA,NA
540,MAPIP,Asteraceae,Machaeranthera,pinnatifida,Machaeranthera,pinnatifida,y,C3,p,f,core_creosote,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.69236532,0.046914199,0.117352687,149.53,7.9,0.052832208,0.097902695,67.3184416,NA,NA,NA
107,MELE2,Asteraceae,Melampodium,leucanthum,Melampodium,leucanthum,y,C3,p,f,core_blue,3.16515496,5,TRUE,0.0966,0.0186,170.1696215,0.192546584,FALSE,NA,NA,NA,NA,NA,NA,0.0305,13.6,1.4,1.2,0.2152,24.1,2.7,2.5,0.0107,0.0105,0.344262295,5.80522e-4,0.0943,0.0939,0.43633829,7.33497e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,MELE2,Asteraceae,Melampodium,leucanthum,Melampodium,leucanthum,y,C3,p,f,core_blue,4.338701,5,TRUE,0.1253,0.0243,178.5473663,0.193934557,FALSE,3.085,3.0200375,-30.241375,2.452338186,43.85053803,17.88111374,0.0424,7.7,2.1,2.1,0.659,31.1,4.4,5,0.0158,0.0159,0.375,5.96181e-4,0.3153,0.3144,0.477086495,5.81899e-4,NA,NA,NA,NA,NA,NA,NA,NA,33.14,20,1.657
109,MELE2,Asteraceae,Melampodium,leucanthum,Melampodium,leucanthum,y,C3,p,f,core_blue,2.88838132,5,TRUE,0.0757,0.0165,175.0534133,0.217965654,FALSE,NA,NA,NA,NA,NA,NA,0.0325,12.4,1.3,1.6,0.3555,35.5,3.4,2.7,0.0126,0.0125,0.384615385,6.08298e-4,0.1641,0.1636,0.460196906,6.28006e-4,NA,NA,NA,NA,NA,NA,NA,NA,7.466,8,0.93325
110,MELE2,Asteraceae,Melampodium,leucanthum,Melampodium,leucanthum,y,C3,p,f,core_blue,6.11160068,5,TRUE,0.1751,0.0326,187.4724135,0.186179326,FALSE,3.15,4.3490375,-28.959375,2.437037581,44.70280874,18.34309372,0.0871,12.9,2,3,0.6555,38.3,4.8,3.8,0.0301,0.0298,0.342135476,4.64413e-4,0.282,0.2808,0.428375286,5.02596e-4,NA,NA,NA,NA,NA,NA,NA,NA,13.766,12,1.147166667
164,MELE2,Asteraceae,Melampodium,leucanthum,Melampodium,leucanthum,y,C3,p,f,core_blue,4.51353936,5,TRUE,0.1676,0.0226,199.714131,0.134844869,FALSE,3.225,2.4950375,-30.376375,1.892715946,43.4502652,22.95656952,0.2033,28.2,2.3,2.4,0.445,28.4,3.9,3.5,0.073,0.0728,0.35809149,5.95102e-4,0.1897,0.1895,0.425842697,6.19976e-4,NA,NA,NA,NA,NA,NA,NA,NA,9.689,11,0.880818182
192,MELE2,Asteraceae,Melampodium,leucanthum,Melampodium,leucanthum,y,C3,p,f,core_blue,3.79225048,5,TRUE,0.138,0.0201,188.6691781,0.145652174,FALSE,NA,NA,NA,NA,NA,NA,0.0564,40,1,0.9,0.1497,15.5,2.8,2.8,0.0153,0.015,0.265957447,5.28559e-4,0.0604,0.0605,0.404141617,6.33896e-4,NA,NA,NA,NA,NA,NA,NA,NA,9.184,8,1.148
479,MELE2,Asteraceae,Melampodium,leucanthum,Melampodium,leucanthum,y,C3,p,f,core_creosote,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.12007791,0.049111934,0.086524291,92.38,5.646,0.061117125,0.110445841,65.25335205,NA,NA,NA
480,MELE2,Asteraceae,Melampodium,leucanthum,Melampodium,leucanthum,y,C3,p,f,core_creosote,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.84740731,0.055765017,0.099812189,111.73,7.081,0.063375996,0.133989544,70.94323951,NA,NA,NA
481,MELE2,Asteraceae,Melampodium,leucanthum,Melampodium,leucanthum,y,C3,p,f,core_creosote,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.6593337,0.038999251,0.058337933,209.43,5.382,0.025698324,0.052941523,92.25558276,NA,NA,NA
314,MESC,Oleaceae,Menodora,scabra,Menodora,scabra,y,C3,p,f,core_creosote,3.36709004,8,TRUE,0.0889,0.0241,139.7132797,0.271091114,FALSE,3.087,-0.2029625,-30.443375,1.832481971,48.24904487,26.32988789,0.1584,39.6,1.9,1.9,0.4654,34.2,3.3,4.3,0.0542,0.053900000000000003,0.340277778,4.80061e-4,0.2193,0.2193,0.471207563,5.62156e-4,NA,NA,NA,NA,NA,NA,NA,NA,7.442,1,7.442
315,MESC,Oleaceae,Menodora,scabra,Menodora,scabra,y,C3,p,f,core_creosote,2.999994,8,TRUE,0.0837,0.0244,122.9505738,0.291517324,FALSE,3.227,-0.6419625,-28.654375,1.134335437,49.35433386,43.50947019,0.2958,19.1,3.9,3.4,0.3888,11.6,5.5,5.8,0.126,0.1248,0.421906694,6.23487e-4,0.1943,0.1937,0.498199588,6.6586e-4,NA,NA,NA,NA,NA,NA,NA,NA,17.322,3,5.774
316,MESC,Oleaceae,Menodora,scabra,Menodora,scabra,y,C3,p,f,core_creosote,2.93096188,8,TRUE,0.0742,0.0204,143.674602,0.274932615,FALSE,NA,NA,NA,NA,NA,NA,0.1201,35.1,2,1.6,0.3494,55,2.4,1.7,0.0473,0.0468,0.389675271,5.2182e-4,0.1662,0.166,0.475100172,9.05626e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,MESC,Oleaceae,Menodora,scabra,Menodora,scabra,y,C3,p,f,core_creosote,4.6387004,8,TRUE,0.10780000000000001,0.0289,160.5086644,0.268089054,FALSE,3.001,0.2820375,-29.976375,1.155741404,46.76985337,40.46740317,0.0938,23.1,2,1.8,0.1347,48.4,1.1,1.9,0.0318,0.0311,0.331556503,4.74407e-4,0.0589,0.0589,0.437268003,6.72703e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,MESC,Oleaceae,Menodora,scabra,Menodora,scabra,y,C3,p,f,core_creosote,2.71547844,8,TRUE,0.0674,0.0188,144.4403426,0.278931751,FALSE,NA,NA,NA,NA,NA,NA,0.0312,18.5,1.1,1.2,0.1613,48.5,1.2,1.8,0.0111,0.011,0.352564103,5.72087e-4,0.077,0.0766,0.474891507,8.81988e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
544,MESC,Oleaceae,Menodora,scabra,Menodora,scabra,y,C3,p,f,core_creosote,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.23012923,0.050860384,0.10070981,112.94,11.98,0.106074022,0.209330298,118.9556406,NA,NA,NA
545,MESC,Oleaceae,Menodora,scabra,Menodora,scabra,y,C3,p,f,core_creosote,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.77065393,0.066023969,0.219917909,246.7,24.62,0.099797325,0.26255549,111.9508642,NA,NA,NA
546,MESC,Oleaceae,Menodora,scabra,Menodora,scabra,y,C3,p,f,core_creosote,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.46300081,0.054936372,0.134596437,140.09,13.68,0.09765151,0.16589258,101.637163,NA,NA,NA
162,MILI3,Nyctaginaceae,Mirabilis,linearis,Mirabilis,linearis,y,C3,p,f,core_blue,17.64577116,11,FALSE,1.1237,0.1784,98.91127332,0.158761235,FALSE,NA,NA,NA,NA,NA,NA,0.2189,26.9,2.7,2.7,1.0207,20.3,8,6.7,0.1168,0.1165,0.532206487,7.56409e-4,0.4656,0.4642,0.454785931,5.37544e-4,NA,NA,NA,NA,NA,NA,NA,NA,11.959,6,1.993166667
163,MILI3,Nyctaginaceae,Mirabilis,linearis,Mirabilis,linearis,y,C3,p,f,core_blue,9.9290124,5,TRUE,0.6191,0.1061,93.58164373,0.171377806,FALSE,3.149,5.113528571,-29.17371429,5.948522614,44.9823282,7.561932788,0.1073,32.5,1.3,2,0.2066,13.5,4.1,3.2,0.0465,0.046,0.428704567,6.52156e-4,0.0907,0.0903,0.437076476,6.36039e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,MILI3,Nyctaginaceae,Mirabilis,linearis,Mirabilis,linearis,y,C3,p,f,core_blue,7.95353248,5,TRUE,0.4844,0.0814,97.70924423,0.16804294,FALSE,NA,NA,NA,NA,NA,NA,0.0796,16.9,2,1.9,0.0653,15.4,1.8,1.7,0.0435,0.0432,0.542713568,8.55743e-4,0.0265,0.0265,0.405819296,7.15223e-4,NA,NA,NA,NA,NA,NA,NA,NA,4.152,2,2.076
300,MILI3,Nyctaginaceae,Mirabilis,linearis,Mirabilis,linearis,y,C3,p,f,core_blue,14.92126048,5,TRUE,1.0634,0.1753,85.11842829,0.164848599,FALSE,3.181,6.8084375,-27.888375,3.148643913,34.45198585,10.94184887,0.3618,37.9,2.9,3.3,0.4764,27.4,3.9,4.1,0.1953,0.1948,0.538419016,6.8004e-4,0.2391,0.2391,0.501889169,6.94271e-4,NA,NA,NA,NA,NA,NA,NA,NA,15.645,5,3.129
301,MILI3,Nyctaginaceae,Mirabilis,linearis,Mirabilis,linearis,y,C3,p,f,core_blue,6.83353472,5,TRUE,0.4595,0.0758,90.15217309,0.164961915,FALSE,NA,NA,NA,NA,NA,NA,0.1692,18.5,2.8,3,0.1932,11.1,4.2,4.3,0.0828,0.0824,0.486997636,6.74059e-4,0.1031,0.1031,0.533643892,6.54709e-4,NA,NA,NA,NA,NA,NA,NA,NA,14.98,6,2.496666667
463,MUAR,Poaceae,Muhlenbergia,arenacea,Muhlenbergia,arenacea,y,C4,p,g,core_black,1.83354472,9,FALSE,0.0189,0.0075,244.4726293,0.396825397,FALSE,2.487,2.330528571,-14.79571429,2.047293928,44.50206189,21.7370165,0.0057,11.6,0.5,1.1,0.0171,34.9,0.8,0.9,0.0032,0.003,0.526315789,4.91472e-4,0.0045,0.0045,0.263157895,2.26965e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,MUAR,Poaceae,Muhlenbergia,arenacea,Muhlenbergia,arenacea,y,C4,p,g,core_black,2.38128556,10,TRUE,0.0269,0.0102,233.4593686,0.379182156,FALSE,3.197,1.133528571,-15.08171429,2.568399225,42.87781872,16.69437457,0.0113,18.2,0.9,0.8,0.0096,34.1,0.9,0.6,0.0063,0.0061,0.539823009,5.89971e-4,0.0042,0.0039,0.40625,2.55473e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
532,MUAR,Poaceae,Muhlenbergia,arenacea,Muhlenbergia,arenacea,y,C4,p,g,core_black,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.68060161,0.128567365,0.34740571,335.43,86.15,0.256834511,3.228937685,247.9809561,NA,NA,NA
533,MUAR,Poaceae,Muhlenbergia,arenacea,Muhlenbergia,arenacea,y,C4,p,g,core_black,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.41249653,0.104558238,0.590664772,544.65,142.91,0.26238869,2.151854056,241.9477286,NA,NA,NA
534,MUAR,Poaceae,Muhlenbergia,arenacea,Muhlenbergia,arenacea,y,C4,p,g,core_black,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.06642912,0.152530979,0.261924436,199.81,65.07,0.325659376,5.392647597,248.4304291,NA,NA,NA
139,MUAR2,Poaceae,Muhlenbergia,arenicola,Muhlenbergia,arenicola,y,C4,p,g,core_creosote,2.07612488,6,TRUE,0.0451,0.0171,121.4108117,0.379157428,FALSE,3.218,-0.595471429,-16.26571429,1.757936918,45.81842601,26.06374867,0.0119,13.7,0.5,0.3,0.0072,40.9,0.3,0.3,0.0041,0.0039,0.327731092,0.002219114,0.0031,0.0029,0.402777778,0.001003096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,MUAR2,Poaceae,Muhlenbergia,arenicola,Muhlenbergia,arenicola,y,C4,p,g,core_creosote,2.26967288,5,TRUE,0.0344,0.0143,158.7183832,0.415697674,FALSE,NA,NA,NA,NA,NA,NA,0.0226,19,0.3,0.5,0.0078,40.7,0.2,0.2,0.0075,0.0072,0.318584071,0.002954028,0.0026,0.0026,0.333333333,0.002033431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,MUAR2,Poaceae,Muhlenbergia,arenicola,Muhlenbergia,arenicola,y,C4,p,g,core_creosote,1.8032222,5,TRUE,0.0271,0.0107,168.5254393,0.394833948,FALSE,NA,NA,NA,NA,NA,NA,0.3092,15.3,0.5,0.2,0.0078,56.4,0.3,0.3,0.004,0.0033,0.010672704,0.002112466,0.0031,0.0029,0.371794872,7.27423e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,MUAR2,Poaceae,Muhlenbergia,arenicola,Muhlenbergia,arenicola,y,C4,p,g,core_creosote,2.26580192,5,TRUE,0.0436,0.0186,121.8173075,0.426605505,FALSE,3.155,0.119528571,-15.78471429,1.838258162,46.38964814,25.23565465,0.0105,14.7,0.2,0.5,0.0148,58.6,0.4,0.3,0.0034,0.0027,0.257142857,0.001798927,0.0054,0.0051,0.344594595,8.98468e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,MUAR2,Poaceae,Muhlenbergia,arenicola,Muhlenbergia,arenicola,y,C4,p,g,core_creosote,3.16838076,5,TRUE,0.0522,0.0218,145.338567,0.417624521,FALSE,3.18,-1.028471429,-15.34271429,1.961928641,47.21512609,24.06566942,0.0254,28.5,0.6,0.5,0.0194,37.5,0.5,0.3,0.0094,0.0091,0.358267717,0.001340253,0.006,0.0058,0.298969072,0.001205681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,MUAR2,Poaceae,Muhlenbergia,arenicola,Muhlenbergia,arenicola,y,C4,p,g,core_blue,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.11653306,0.099939791,0.364351941,343.77,67.57,0.196555837,1.037678095,185.4525594,NA,NA,NA
566,MUAR2,Poaceae,Muhlenbergia,arenicola,Muhlenbergia,arenicola,y,C4,p,g,core_blue,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.94640566,0.099393162,0.285555682,247.51,52.65,0.212718678,1.054129908,184.3773502,NA,NA,NA
567,MUAR2,Poaceae,Muhlenbergia,arenicola,Muhlenbergia,arenicola,y,C4,p,g,core_blue,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.02201123,0.104775561,0.509579827,512.55,138.2,0.269632231,2.093241291,271.2038285,NA,NA,NA
811,MUAR2,Poaceae,Muhlenbergia,arenicola,Muhlenbergia,arenicola,y,C4,p,g,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.523,4,0.13075
812,MUAR2,Poaceae,Muhlenbergia,arenicola,Muhlenbergia,arenicola,y,C4,p,g,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.168,1,0.168
813,MUAR2,Poaceae,Muhlenbergia,arenicola,Muhlenbergia,arenicola,y,C4,p,g,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.486,20,0.1243
814,MUAR2,Poaceae,Muhlenbergia,arenicola,Muhlenbergia,arenicola,y,C4,p,g,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.451,2,0.2255
815,MUAR2,Poaceae,Muhlenbergia,arenicola,Muhlenbergia,arenicola,y,C4,p,g,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.123,10,0.2123
394,MUPA2,Poaceae,Muhlenbergia,pauciflora,Muhlenbergia,pauciflora,y,C4,p,g,core_PJ,4.75676468,11,FALSE,0.0475,0.0156,304.9208128,0.328421053,FALSE,3.174,-3.895471429,-15.09271429,1.541568273,46.96124185,30.46329033,0.0236,32.4,0.6,0.6,0.0082,40.6,0.3,0.3,0.0107,0.0107,0.453389831,0.001168011,0.0031,0.0031,0.37804878,0.001080199,NA,NA,NA,NA,NA,NA,NA,NA,0.278,1,0.278
395,MUPA2,Poaceae,Muhlenbergia,pauciflora,Muhlenbergia,pauciflora,y,C4,p,g,core_PJ,5.91740752,5,TRUE,0.0546,0.016,369.83797,0.293040293,FALSE,3.254,-4.115471429,-15.51671429,1.7853099,46.79264359,26.20981578,0.0525,71.5,0.5,0.7,0.0158,54.2,0.2,0.3,0.019,0.0185,0.352380952,9.06715e-4,0.0042,0.0037,0.234177215,0.0013724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
396,MUPA2,Poaceae,Muhlenbergia,pauciflora,Muhlenbergia,pauciflora,y,C4,p,g,core_PJ,4.1677336,5,TRUE,0.0321,0.0107,389.5078131,0.333333333,FALSE,NA,NA,NA,NA,NA,NA,0.0352,35.1,0.8,0.9,0.0188,70.2,0.4,0.4,0.0185,0.0182,0.517045455,9.12717e-4,0.0081,0.0078,0.414893617,8.84195e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
397,MUPA2,Poaceae,Muhlenbergia,pauciflora,Muhlenbergia,pauciflora,y,C4,p,g,core_PJ,3.13999372,5,TRUE,0.0251,0.0084,373.8087762,0.334661355,FALSE,NA,NA,NA,NA,NA,NA,0.0525,55,0.6,0.8,0.0124,87,0.3,0.3,0.0281,0.0278,0.52952381,0.001304524,0.0052,0.0051,0.411290323,8.29314e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
398,MUPA2,Poaceae,Muhlenbergia,pauciflora,Muhlenbergia,pauciflora,y,C4,p,g,core_PJ,4.90063536,10,FALSE,0.0446,0.0141,347.5627915,0.316143498,FALSE,3.158,-4.625471429,-15.82371429,1.896030224,46.15036076,24.34051956,0.0165,26.9,0.6,0.6,0.0108,48.5,0.1,0.3,0.0083,0.0083,0.503030303,0.001091274,0.0042,0.0038,0.351851852,0.002302132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
658,MUPA2,Poaceae,Muhlenbergia,pauciflora,Muhlenbergia,pauciflora,y,C4,p,g,core_PJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.81949181,0.052429033,0.107253186,194.22,30.05,0.15472145,0.48609264,280.178157,NA,NA,NA
659,MUPA2,Poaceae,Muhlenbergia,pauciflora,Muhlenbergia,pauciflora,y,C4,p,g,core_PJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.13363431,0.055900205,0.152396119,127.6,37.63,0.294905956,0.615536773,246.9222985,NA,NA,NA
