site_code,site,experiment_type,block,plot,N,P,K,Exclose,Treatment_Other_Name,Treatment_Other_Level,Treatment,first_nutrient_year,first_fenced_year
konz.us,konz,Experimental (Full Factorial),2,15,1,1,1,1,NULL,NULL,NPK+Fence,2008,2008
konz.us,konz,Experimental (Full Factorial),2,16,1,1,1,0,NULL,NULL,NPK,2008,2008
konz.us,konz,Experimental (Full Factorial),2,17,0,0,1,0,NULL,NULL,K,2008,2008
konz.us,konz,Experimental (Full Factorial),2,18,0,0,0,0,NULL,NULL,Control,2008,2008
konz.us,konz,Experimental (Full Factorial),2,19,1,1,0,0,NULL,NULL,NP,2008,2008
konz.us,konz,Experimental (Full Factorial),2,20,1,0,1,0,NULL,NULL,NK,2008,2008
konz.us,konz,Experimental (Full Factorial),3,21,0,0,0,0,NULL,NULL,Control,2008,2008
konz.us,konz,Experimental (Full Factorial),3,22,0,0,0,1,NULL,NULL,Fence,2008,2008
konz.us,konz,Experimental (Full Factorial),3,23,0,1,0,0,NULL,NULL,P,2008,2008
konz.us,konz,Experimental (Full Factorial),3,24,1,0,1,0,NULL,NULL,NK,2008,2008
konz.us,konz,Experimental (Full Factorial),3,25,1,0,0,0,NULL,NULL,N,2008,2008
konz.us,konz,Experimental (Full Factorial),3,26,0,1,1,0,NULL,NULL,PK,2008,2008
konz.us,konz,Experimental (Full Factorial),3,27,0,0,1,0,NULL,NULL,K,2008,2008
konz.us,konz,Experimental (Full Factorial),3,28,1,1,0,0,NULL,NULL,NP,2008,2008
konz.us,konz,Experimental (Full Factorial),3,29,1,1,1,1,NULL,NULL,NPK+Fence,2008,2008
konz.us,konz,Experimental (Full Factorial),3,30,1,1,1,0,NULL,NULL,NPK,2008,2008
konzn1b.us,konzn1b,Observational,1,1,0,0,0,0,NULL,NULL,Control,NULL,NULL
konzn1b.us,konzn1b,Observational,1,2,0,0,0,0,NULL,NULL,Control,NULL,NULL
konzn1b.us,konzn1b,Observational,1,3,0,0,0,0,NULL,NULL,Control,NULL,NULL
konzn1b.us,konzn1b,Observational,1,4,0,0,0,0,NULL,NULL,Control,NULL,NULL
konzn1b.us,konzn1b,Observational,2,5,0,0,0,0,NULL,NULL,Control,NULL,NULL
konzn1b.us,konzn1b,Observational,2,6,0,0,0,0,NULL,NULL,Control,NULL,NULL
konzn1b.us,konzn1b,Observational,2,7,0,0,0,0,NULL,NULL,Control,NULL,NULL
konzn1b.us,konzn1b,Observational,2,8,0,0,0,0,NULL,NULL,Control,NULL,NULL
konzn1b.us,konzn1b,Observational,3,9,0,0,0,0,NULL,NULL,Control,NULL,NULL
konzn1b.us,konzn1b,Observational,3,10,0,0,0,0,NULL,NULL,Control,NULL,NULL
konzn1b.us,konzn1b,Observational,3,11,0,0,0,0,NULL,NULL,Control,NULL,NULL
konzn1b.us,konzn1b,Observational,3,12,0,0,0,0,NULL,NULL,Control,NULL,NULL
lagoas.br,lagoas,Experimental (Full Factorial),1,1,0,0,0,0,"Other Nutrients: Ca, Mg, K",Magnesium,Control,2016,2016
lagoas.br,lagoas,Experimental (Full Factorial),1,2,1,1,0,0,"Other Nutrients: Ca, Mg, K",Control,NP,2016,2016
lagoas.br,lagoas,Experimental (Full Factorial),1,3,0,1,0,0,"Other Nutrients: Ca, Mg, K",Control,P,2016,2016
lagoas.br,lagoas,Experimental (Full Factorial),1,4,0,0,1,0,"Other Nutrients: Ca, Mg, K",Control,K,2016,2016
lagoas.br,lagoas,Experimental (Full Factorial),1,5,0,0,0,1,"Other Nutrients: Ca, Mg, K",Control,Fence,2016,2016
lagoas.br,lagoas,Experimental (Full Factorial),1,6,0,0,0,0,"Other Nutrients: Ca, Mg, K",Calcium,Control,2016,2016
lagoas.br,lagoas,Experimental (Full Factorial),1,7,0,0,0,0,"Other Nutrients: Ca, Mg, K",K alone (no Micromax),Control,2016,2016
lagoas.br,lagoas,Experimental (Full Factorial),1,8,1,1,1,0,"Other Nutrients: Ca, Mg, K",Control,NPK,2016,2016
lagoas.br,lagoas,Experimental (Full Factorial),1,9,1,1,1,1,"Other Nutrients: Ca, Mg, K",Control,NPK+Fence,2016,2016
lagoas.br,lagoas,Experimental (Full Factorial),1,10,0,1,1,0,"Other Nutrients: Ca, Mg, K",Control,PK,2016,2016
lagoas.br,lagoas,Experimental (Full Factorial),1,11,1,0,1,0,"Other Nutrients: Ca, Mg, K",Control,NK,2016,2016
lagoas.br,lagoas,Experimental (Full Factorial),1,12,0,0,0,0,"Other Nutrients: Ca, Mg, K",Control,Control,2016,2016
lagoas.br,lagoas,Experimental (Full Factorial),1,13,1,0,0,0,"Other Nutrients: Ca, Mg, K",Control,N,2016,2016
lagoas.br,lagoas,Experimental (Full Factorial),2,14,1,0,0,0,"Other Nutrients: Ca, Mg, K",Control,N,2016,2016
lagoas.br,lagoas,Experimental (Full Factorial),2,15,0,0,0,0,"Other Nutrients: Ca, Mg, K",Magnesium,Control,2016,2016
lagoas.br,lagoas,Experimental (Full Factorial),2,16,0,0,0,0,"Other Nutrients: Ca, Mg, K",K alone (no Micromax),Control,2016,2016
lagoas.br,lagoas,Experimental (Full Factorial),2,17,0,1,1,0,"Other Nutrients: Ca, Mg, K",Control,PK,2016,2016
lagoas.br,lagoas,Experimental (Full Factorial),2,18,0,0,0,0,"Other Nutrients: Ca, Mg, K",Calcium,Control,2016,2016
lagoas.br,lagoas,Experimental (Full Factorial),2,19,1,1,1,1,"Other Nutrients: Ca, Mg, K",Control,NPK+Fence,2016,2016
lagoas.br,lagoas,Experimental (Full Factorial),2,20,0,0,0,0,"Other Nutrients: Ca, Mg, K",Control,Control,2016,2016
lagoas.br,lagoas,Experimental (Full Factorial),2,21,1,1,0,0,"Other Nutrients: Ca, Mg, K",Control,NP,2016,2016
lagoas.br,lagoas,Experimental (Full Factorial),2,22,1,0,1,0,"Other Nutrients: Ca, Mg, K",Control,NK,2016,2016
lagoas.br,lagoas,Experimental (Full Factorial),2,23,0,0,1,0,"Other Nutrients: Ca, Mg, K",Control,K,2016,2016
lagoas.br,lagoas,Experimental (Full Factorial),2,24,0,0,0,1,"Other Nutrients: Ca, Mg, K",Control,Fence,2016,2016
lagoas.br,lagoas,Experimental (Full Factorial),2,25,0,1,0,0,"Other Nutrients: Ca, Mg, K",Control,P,2016,2016
lagoas.br,lagoas,Experimental (Full Factorial),2,26,1,1,1,0,"Other Nutrients: Ca, Mg, K",Control,NPK,2016,2016
lagoas.br,lagoas,Experimental (Full Factorial),3,27,0,1,1,0,"Other Nutrients: Ca, Mg, K",Control,PK,2016,2016
lagoas.br,lagoas,Experimental (Full Factorial),3,28,1,0,0,0,"Other Nutrients: Ca, Mg, K",Control,N,2016,2016
lagoas.br,lagoas,Experimental (Full Factorial),3,29,1,1,1,1,"Other Nutrients: Ca, Mg, K",Control,NPK+Fence,2016,2016
lagoas.br,lagoas,Experimental (Full Factorial),3,30,1,1,0,0,"Other Nutrients: Ca, Mg, K",Control,NP,2016,2016
lagoas.br,lagoas,Experimental (Full Factorial),3,31,0,0,0,1,"Other Nutrients: Ca, Mg, K",Control,Fence,2016,2016
lagoas.br,lagoas,Experimental (Full Factorial),3,32,1,0,1,0,"Other Nutrients: Ca, Mg, K",Control,NK,2016,2016
lagoas.br,lagoas,Experimental (Full Factorial),3,33,0,0,0,0,"Other Nutrients: Ca, Mg, K",Magnesium,Control,2016,2016
lagoas.br,lagoas,Experimental (Full Factorial),3,34,1,1,1,0,"Other Nutrients: Ca, Mg, K",Control,NPK,2016,2016
lagoas.br,lagoas,Experimental (Full Factorial),3,35,0,0,0,0,"Other Nutrients: Ca, Mg, K",Control,Control,2016,2016
lagoas.br,lagoas,Experimental (Full Factorial),3,36,0,0,0,0,"Other Nutrients: Ca, Mg, K",K alone (no Micromax),Control,2016,2016
lagoas.br,lagoas,Experimental (Full Factorial),3,37,0,0,0,0,"Other Nutrients: Ca, Mg, K",Calcium,Control,2016,2016
lagoas.br,lagoas,Experimental (Full Factorial),3,38,0,1,0,0,"Other Nutrients: Ca, Mg, K",Control,P,2016,2016
lagoas.br,lagoas,Experimental (Full Factorial),3,39,0,0,1,0,"Other Nutrients: Ca, Mg, K",Control,K,2016,2016
lake.us,lake,Experimental (Full Factorial),1,1,0,0,0,0,Low N Addition,Control,Control,2016,2016
lake.us,lake,Experimental (Full Factorial),1,2,0,0,1,0,Low N Addition,Control,K,2016,2016
lake.us,lake,Experimental (Full Factorial),1,3,0,1,0,0,Low N Addition,Control,P,2016,2016
lake.us,lake,Experimental (Full Factorial),1,4,1,0,0,0,Low N Addition,Control,N,2016,2016
lake.us,lake,Experimental (Full Factorial),1,5,0,1,1,0,Low N Addition,Control,PK,2016,2016
lake.us,lake,Experimental (Full Factorial),1,6,1,1,1,0,Low N Addition,Control,NPK,2016,2016
lake.us,lake,Experimental (Full Factorial),1,7,1,0,0,0,Low N Addition,N5,N,2016,2016
lake.us,lake,Experimental (Full Factorial),1,8,1,0,0,0,Low N Addition,N1,N,2016,2016
lake.us,lake,Experimental (Full Factorial),1,9,1,0,1,0,Low N Addition,Control,NK,2016,2016
lake.us,lake,Experimental (Full Factorial),1,10,1,1,0,0,Low N Addition,Control,NP,2016,2016
lake.us,lake,Experimental (Full Factorial),2,11,0,0,0,0,Low N Addition,Control,Control,2016,2016
lake.us,lake,Experimental (Full Factorial),2,12,0,0,1,0,Low N Addition,Control,K,2016,2016
lake.us,lake,Experimental (Full Factorial),2,13,1,0,0,0,Low N Addition,N1,N,2016,2016
lake.us,lake,Experimental (Full Factorial),2,14,1,0,0,0,Low N Addition,Control,N,2016,2016
lake.us,lake,Experimental (Full Factorial),2,15,1,0,1,0,Low N Addition,Control,NK,2016,2016
lake.us,lake,Experimental (Full Factorial),2,16,1,1,1,0,Low N Addition,Control,NPK,2016,2016
lake.us,lake,Experimental (Full Factorial),2,17,0,1,0,0,Low N Addition,Control,P,2016,2016
lake.us,lake,Experimental (Full Factorial),2,18,1,0,0,0,Low N Addition,N5,N,2016,2016
lake.us,lake,Experimental (Full Factorial),2,19,1,1,0,0,Low N Addition,Control,NP,2016,2016
lake.us,lake,Experimental (Full Factorial),2,20,0,1,1,0,Low N Addition,Control,PK,2016,2016
lake.us,lake,Experimental (Full Factorial),3,21,1,0,0,0,Low N Addition,N1,N,2016,2016
lake.us,lake,Experimental (Full Factorial),3,22,1,0,0,0,Low N Addition,Control,N,2016,2016
lake.us,lake,Experimental (Full Factorial),3,23,1,0,1,0,Low N Addition,Control,NK,2016,2016
lake.us,lake,Experimental (Full Factorial),3,24,1,1,1,0,Low N Addition,Control,NPK,2016,2016
lake.us,lake,Experimental (Full Factorial),3,25,0,0,0,0,Low N Addition,Control,Control,2016,2016
lake.us,lake,Experimental (Full Factorial),3,26,0,1,1,0,Low N Addition,Control,PK,2016,2016
lake.us,lake,Experimental (Full Factorial),3,27,1,0,0,0,Low N Addition,N5,N,2016,2016
lake.us,lake,Experimental (Full Factorial),3,28,1,1,0,0,Low N Addition,Control,NP,2016,2016
lake.us,lake,Experimental (Full Factorial),3,29,0,0,1,0,Low N Addition,Control,K,2016,2016
lake.us,lake,Experimental (Full Factorial),3,30,0,1,0,0,Low N Addition,Control,P,2016,2016
lakta.se,lakta,Observational,1,1,0,0,0,0,NULL,NULL,Control,NULL,NULL
lakta.se,lakta,Observational,1,2,0,0,0,0,NULL,NULL,Control,NULL,NULL
lakta.se,lakta,Observational,1,3,0,0,0,0,NULL,NULL,Control,NULL,NULL
lakta.se,lakta,Observational,1,4,0,0,0,0,NULL,NULL,Control,NULL,NULL
lakta.se,lakta,Observational,1,5,0,0,0,0,NULL,NULL,Control,NULL,NULL
lakta.se,lakta,Observational,1,6,0,0,0,0,NULL,NULL,Control,NULL,NULL
lakta.se,lakta,Observational,1,7,0,0,0,0,NULL,NULL,Control,NULL,NULL
lakta.se,lakta,Observational,1,8,0,0,0,0,NULL,NULL,Control,NULL,NULL
lakta.se,lakta,Observational,1,9,0,0,0,0,NULL,NULL,Control,NULL,NULL
lakta.se,lakta,Observational,1,10,0,0,0,0,NULL,NULL,Control,NULL,NULL
lancaster.uk,lancaster,Experimental (Full Factorial),1,1,1,1,1,0,NULL,NULL,NPK,2009,2009
lancaster.uk,lancaster,Experimental (Full Factorial),1,2,0,1,1,0,NULL,NULL,PK,2009,2009
lancaster.uk,lancaster,Experimental (Full Factorial),1,3,0,0,0,0,NULL,NULL,Control,2009,2009
lancaster.uk,lancaster,Experimental (Full Factorial),1,4,1,0,1,0,NULL,NULL,NK,2009,2009
lancaster.uk,lancaster,Experimental (Full Factorial),1,5,0,0,0,1,NULL,NULL,Fence,2009,2009
lancaster.uk,lancaster,Experimental (Full Factorial),1,6,1,0,0,0,NULL,NULL,N,2009,2009
lancaster.uk,lancaster,Experimental (Full Factorial),1,7,1,1,0,0,NULL,NULL,NP,2009,2009
lancaster.uk,lancaster,Experimental (Full Factorial),1,8,0,1,0,0,NULL,NULL,P,2009,2009
lancaster.uk,lancaster,Experimental (Full Factorial),1,9,0,0,1,0,NULL,NULL,K,2009,2009
lancaster.uk,lancaster,Experimental (Full Factorial),1,10,1,1,1,1,NULL,NULL,NPK+Fence,2009,2009
lancaster.uk,lancaster,Experimental (Full Factorial),2,11,1,0,1,0,NULL,NULL,NK,2009,2009
lancaster.uk,lancaster,Experimental (Full Factorial),2,12,1,0,0,0,NULL,NULL,N,2009,2009
lancaster.uk,lancaster,Experimental (Full Factorial),2,13,0,0,1,0,NULL,NULL,K,2009,2009
lancaster.uk,lancaster,Experimental (Full Factorial),2,14,0,0,0,0,NULL,NULL,Control,2009,2009
lancaster.uk,lancaster,Experimental (Full Factorial),2,15,0,1,0,0,NULL,NULL,P,2009,2009
lancaster.uk,lancaster,Experimental (Full Factorial),2,16,1,1,0,0,NULL,NULL,NP,2009,2009
lancaster.uk,lancaster,Experimental (Full Factorial),2,17,1,1,1,0,NULL,NULL,NPK,2009,2009
lancaster.uk,lancaster,Experimental (Full Factorial),2,18,0,1,1,0,NULL,NULL,PK,2009,2009
lancaster.uk,lancaster,Experimental (Full Factorial),3,19,0,0,1,0,NULL,NULL,K,2009,2009
lancaster.uk,lancaster,Experimental (Full Factorial),3,20,1,0,0,0,NULL,NULL,N,2009,2009
lancaster.uk,lancaster,Experimental (Full Factorial),3,21,0,0,0,0,NULL,NULL,Control,2009,2009
lancaster.uk,lancaster,Experimental (Full Factorial),3,22,0,1,0,0,NULL,NULL,P,2009,2009
lancaster.uk,lancaster,Experimental (Full Factorial),3,23,1,1,0,0,NULL,NULL,NP,2009,2009
lancaster.uk,lancaster,Experimental (Full Factorial),3,24,0,1,1,0,NULL,NULL,PK,2009,2009
lancaster.uk,lancaster,Experimental (Full Factorial),3,25,1,0,1,0,NULL,NULL,NK,2009,2009
lancaster.uk,lancaster,Experimental (Full Factorial),3,26,1,1,1,0,NULL,NULL,NPK,2009,2009
lead.us,lead,Observational,1,1,0,0,0,0,NULL,NULL,Control,NULL,NULL
lead.us,lead,Observational,1,2,0,0,0,0,NULL,NULL,Control,NULL,NULL
lead.us,lead,Observational,1,3,0,0,0,0,NULL,NULL,Control,NULL,NULL
lead.us,lead,Observational,1,4,0,0,0,0,NULL,NULL,Control,NULL,NULL
lead.us,lead,Observational,1,5,0,0,0,0,NULL,NULL,Control,NULL,NULL
lead.us,lead,Observational,1,6,0,0,0,0,NULL,NULL,Control,NULL,NULL
lead.us,lead,Observational,1,7,0,0,0,0,NULL,NULL,Control,NULL,NULL
lead.us,lead,Observational,1,8,0,0,0,0,NULL,NULL,Control,NULL,NULL
lead.us,lead,Observational,1,9,0,0,0,0,NULL,NULL,Control,NULL,NULL
lead.us,lead,Observational,1,10,0,0,0,0,NULL,NULL,Control,NULL,NULL
lead.us,lead,Observational,2,11,0,0,0,0,NULL,NULL,Control,NULL,NULL
lead.us,lead,Observational,2,12,0,0,0,0,NULL,NULL,Control,NULL,NULL
lead.us,lead,Observational,2,13,0,0,0,0,NULL,NULL,Control,NULL,NULL
lead.us,lead,Observational,2,14,0,0,0,0,NULL,NULL,Control,NULL,NULL
lead.us,lead,Observational,2,15,0,0,0,0,NULL,NULL,Control,NULL,NULL
lead.us,lead,Observational,2,16,0,0,0,0,NULL,NULL,Control,NULL,NULL
lead.us,lead,Observational,2,17,0,0,0,0,NULL,NULL,Control,NULL,NULL
lead.us,lead,Observational,2,18,0,0,0,0,NULL,NULL,Control,NULL,NULL
lead.us,lead,Observational,2,19,0,0,0,0,NULL,NULL,Control,NULL,NULL
lead.us,lead,Observational,2,20,0,0,0,0,NULL,NULL,Control,NULL,NULL
lead.us,lead,Observational,3,21,0,0,0,0,NULL,NULL,Control,NULL,NULL
lead.us,lead,Observational,3,22,0,0,0,0,NULL,NULL,Control,NULL,NULL
lead.us,lead,Observational,3,23,0,0,0,0,NULL,NULL,Control,NULL,NULL
lead.us,lead,Observational,3,24,0,0,0,0,NULL,NULL,Control,NULL,NULL
lead.us,lead,Observational,3,25,0,0,0,0,NULL,NULL,Control,NULL,NULL
lead.us,lead,Observational,3,26,0,0,0,0,NULL,NULL,Control,NULL,NULL
lead.us,lead,Observational,3,27,0,0,0,0,NULL,NULL,Control,NULL,NULL
lead.us,lead,Observational,3,28,0,0,0,0,NULL,NULL,Control,NULL,NULL
lead.us,lead,Observational,3,29,0,0,0,0,NULL,NULL,Control,NULL,NULL
lead.us,lead,Observational,3,30,0,0,0,0,NULL,NULL,Control,NULL,NULL
look.us,look,Experimental (Full Factorial),1,1,1,1,0,0,NULL,NULL,NP,2008,2008
look.us,look,Experimental (Full Factorial),1,2,0,1,1,0,NULL,NULL,PK,2008,2008
look.us,look,Experimental (Full Factorial),1,3,0,1,0,0,NULL,NULL,P,2008,2008
look.us,look,Experimental (Full Factorial),1,4,1,1,1,0,NULL,NULL,NPK,2008,2008
look.us,look,Experimental (Full Factorial),1,5,1,0,0,0,NULL,NULL,N,2008,2008
look.us,look,Experimental (Full Factorial),1,6,0,0,1,0,NULL,NULL,K,2008,2008
look.us,look,Experimental (Full Factorial),1,7,0,0,0,0,NULL,NULL,Control,2008,2008
look.us,look,Experimental (Full Factorial),1,8,0,0,0,1,NULL,NULL,Fence,2008,2008
look.us,look,Experimental (Full Factorial),1,9,1,1,1,1,NULL,NULL,NPK+Fence,2008,2008
look.us,look,Experimental (Full Factorial),1,10,1,0,1,0,NULL,NULL,NK,2008,2008
look.us,look,Experimental (Full Factorial),2,11,0,0,0,1,NULL,NULL,Fence,2008,2008
look.us,look,Experimental (Full Factorial),2,12,0,0,1,0,NULL,NULL,K,2008,2008
look.us,look,Experimental (Full Factorial),2,13,1,0,1,0,NULL,NULL,NK,2008,2008
look.us,look,Experimental (Full Factorial),2,14,0,1,0,0,NULL,NULL,P,2008,2008
look.us,look,Experimental (Full Factorial),2,15,1,1,0,0,NULL,NULL,NP,2008,2008
look.us,look,Experimental (Full Factorial),2,16,0,1,1,0,NULL,NULL,PK,2008,2008
look.us,look,Experimental (Full Factorial),2,17,0,0,0,0,NULL,NULL,Control,2008,2008
look.us,look,Experimental (Full Factorial),2,18,1,1,1,1,NULL,NULL,NPK+Fence,2008,2008
look.us,look,Experimental (Full Factorial),2,19,1,1,1,0,NULL,NULL,NPK,2008,2008
look.us,look,Experimental (Full Factorial),2,20,1,0,0,0,NULL,NULL,N,2008,2008
look.us,look,Experimental (Full Factorial),3,21,0,1,0,0,NULL,NULL,P,2008,2008
look.us,look,Experimental (Full Factorial),3,22,1,1,0,0,NULL,NULL,NP,2008,2008
look.us,look,Experimental (Full Factorial),3,23,0,0,0,1,NULL,NULL,Fence,2008,2008
look.us,look,Experimental (Full Factorial),3,24,0,0,1,0,NULL,NULL,K,2008,2008
look.us,look,Experimental (Full Factorial),3,25,1,1,1,1,NULL,NULL,NPK+Fence,2008,2008
look.us,look,Experimental (Full Factorial),3,26,0,0,0,0,NULL,NULL,Control,2008,2008
look.us,look,Experimental (Full Factorial),3,27,0,1,1,0,NULL,NULL,PK,2008,2008
look.us,look,Experimental (Full Factorial),3,28,1,1,1,0,NULL,NULL,NPK,2008,2008
look.us,look,Experimental (Full Factorial),3,29,1,0,0,0,NULL,NULL,N,2008,2008
look.us,look,Experimental (Full Factorial),3,30,1,0,1,0,NULL,NULL,NK,2008,2008
lubb.us,lubb,Experimental (Other modification),1,1,0,0,0,0,Extra Controls,Extra Control,Control,2019,2019
lubb.us,lubb,Experimental (Other modification),1,2,1,1,1,1,Extra Controls,Control,NPK+Fence,2019,2019
lubb.us,lubb,Experimental (Other modification),1,3,1,0,1,0,Extra Controls,Control,NK,2019,2019
lubb.us,lubb,Experimental (Other modification),1,4,0,0,1,0,Extra Controls,Control,K,2019,2019
lubb.us,lubb,Experimental (Other modification),1,5,1,1,1,0,Extra Controls,Control,NPK,2019,2019
lubb.us,lubb,Experimental (Other modification),1,6,0,0,0,0,Extra Controls,Extra Control,Control,2019,2019
lubb.us,lubb,Experimental (Other modification),1,7,0,0,0,0,Extra Controls,Extra Control,Control,2019,2019
lubb.us,lubb,Experimental (Other modification),1,8,0,0,0,0,Extra Controls,Control,Control,2019,2019
lubb.us,lubb,Experimental (Other modification),1,9,1,0,0,0,Extra Controls,Control,N,2019,2019
lubb.us,lubb,Experimental (Other modification),1,10,0,0,0,0,Extra Controls,Extra Control,Control,2019,2019
lubb.us,lubb,Experimental (Other modification),1,11,1,1,0,0,Extra Controls,Control,NP,2019,2019
lubb.us,lubb,Experimental (Other modification),1,12,0,0,0,1,Extra Controls,Control,Fence,2019,2019
lubb.us,lubb,Experimental (Other modification),1,13,0,1,1,0,Extra Controls,Control,PK,2019,2019
lubb.us,lubb,Experimental (Other modification),1,14,0,1,0,0,Extra Controls,Control,P,2019,2019
lubb.us,lubb,Experimental (Other modification),2,15,0,0,0,1,Extra Controls,Control,Fence,2019,2019
lubb.us,lubb,Experimental (Other modification),2,16,1,1,0,0,Extra Controls,Control,NP,2019,2019
lubb.us,lubb,Experimental (Other modification),2,17,1,0,1,0,Extra Controls,Control,NK,2019,2019
lubb.us,lubb,Experimental (Other modification),2,18,1,0,0,0,Extra Controls,Control,N,2019,2019
lubb.us,lubb,Experimental (Other modification),2,19,0,0,0,0,Extra Controls,Extra Control,Control,2019,2019
lubb.us,lubb,Experimental (Other modification),2,20,0,0,1,0,Extra Controls,Control,K,2019,2019
lubb.us,lubb,Experimental (Other modification),2,21,0,1,1,0,Extra Controls,Control,PK,2019,2019
lubb.us,lubb,Experimental (Other modification),2,22,0,0,0,0,Extra Controls,Extra Control,Control,2019,2019
lubb.us,lubb,Experimental (Other modification),2,23,0,1,0,0,Extra Controls,Control,P,2019,2019
lubb.us,lubb,Experimental (Other modification),2,24,1,1,1,1,Extra Controls,Control,NPK+Fence,2019,2019
lubb.us,lubb,Experimental (Other modification),2,25,0,0,0,0,Extra Controls,Extra Control,Control,2019,2019
lubb.us,lubb,Experimental (Other modification),2,26,0,0,0,0,Extra Controls,Extra Control,Control,2019,2019
lubb.us,lubb,Experimental (Other modification),2,27,1,1,1,0,Extra Controls,Control,NPK,2019,2019
lubb.us,lubb,Experimental (Other modification),2,28,0,0,0,0,Extra Controls,Control,Control,2019,2019
lubb.us,lubb,Experimental (Other modification),3,29,1,1,1,0,Extra Controls,Control,NPK,2019,2019
lubb.us,lubb,Experimental (Other modification),3,30,0,1,0,0,Extra Controls,Control,P,2019,2019
lubb.us,lubb,Experimental (Other modification),3,31,0,0,0,0,Extra Controls,Extra Control,Control,2019,2019
lubb.us,lubb,Experimental (Other modification),3,32,1,0,0,0,Extra Controls,Control,N,2019,2019
lubb.us,lubb,Experimental (Other modification),3,33,1,1,0,0,Extra Controls,Control,NP,2019,2019
lubb.us,lubb,Experimental (Other modification),3,34,1,1,1,1,Extra Controls,Control,NPK+Fence,2019,2019
lubb.us,lubb,Experimental (Other modification),3,35,0,0,0,1,Extra Controls,Control,Fence,2019,2019
lubb.us,lubb,Experimental (Other modification),3,36,0,0,1,0,Extra Controls,Control,K,2019,2019
lubb.us,lubb,Experimental (Other modification),3,37,0,0,0,0,Extra Controls,Control,Control,2019,2019
lubb.us,lubb,Experimental (Other modification),3,38,0,0,0,0,Extra Controls,Extra Control,Control,2019,2019
lubb.us,lubb,Experimental (Other modification),3,39,0,1,1,0,Extra Controls,Control,PK,2019,2019
lubb.us,lubb,Experimental (Other modification),3,40,0,0,0,0,Extra Controls,Extra Control,Control,2019,2019
lubb.us,lubb,Experimental (Other modification),3,41,0,0,0,0,Extra Controls,Extra Control,Control,2019,2019
lubb.us,lubb,Experimental (Other modification),3,42,1,0,1,0,Extra Controls,Control,NK,2019,2019
marc.ar,marc,Experimental (Full Factorial),1,1,0,0,0,0,NULL,NULL,Control,2012,2012
marc.ar,marc,Experimental (Full Factorial),1,2,1,1,0,0,NULL,NULL,NP,2012,2012
marc.ar,marc,Experimental (Full Factorial),1,3,0,1,0,0,NULL,NULL,P,2012,2012
marc.ar,marc,Experimental (Full Factorial),1,4,1,1,1,0,NULL,NULL,NPK,2012,2012
marc.ar,marc,Experimental (Full Factorial),1,5,1,0,1,0,NULL,NULL,NK,2012,2012
marc.ar,marc,Experimental (Full Factorial),1,6,0,0,0,0,NULL,NULL,Control,2012,2012
marc.ar,marc,Experimental (Full Factorial),1,7,0,0,1,0,NULL,NULL,K,2012,2012
marc.ar,marc,Experimental (Full Factorial),1,8,0,0,0,0,NULL,NULL,Control,2012,2012
marc.ar,marc,Experimental (Full Factorial),1,9,1,0,0,0,NULL,NULL,N,2012,2012
marc.ar,marc,Experimental (Full Factorial),1,10,0,1,1,0,NULL,NULL,PK,2012,2012
marc.ar,marc,Experimental (Full Factorial),2,11,0,0,0,0,NULL,NULL,Control,2012,2012
marc.ar,marc,Experimental (Full Factorial),2,12,0,0,1,0,NULL,NULL,K,2012,2012
marc.ar,marc,Experimental (Full Factorial),2,13,0,1,0,0,NULL,NULL,P,2012,2012
marc.ar,marc,Experimental (Full Factorial),2,14,1,1,0,0,NULL,NULL,NP,2012,2012
marc.ar,marc,Experimental (Full Factorial),2,15,0,1,1,0,NULL,NULL,PK,2012,2012
marc.ar,marc,Experimental (Full Factorial),2,16,1,0,1,0,NULL,NULL,NK,2012,2012
marc.ar,marc,Experimental (Full Factorial),2,17,0,0,0,0,NULL,NULL,Control,2012,2012
marc.ar,marc,Experimental (Full Factorial),2,18,1,1,1,0,NULL,NULL,NPK,2012,2012
marc.ar,marc,Experimental (Full Factorial),2,19,0,0,0,0,NULL,NULL,Control,2012,2012
marc.ar,marc,Experimental (Full Factorial),2,20,1,0,0,0,NULL,NULL,N,2012,2012
marc.ar,marc,Experimental (Full Factorial),3,21,0,0,0,0,NULL,NULL,Control,2012,2012
marc.ar,marc,Experimental (Full Factorial),3,22,0,1,0,0,NULL,NULL,P,2012,2012
marc.ar,marc,Experimental (Full Factorial),3,23,0,1,1,0,NULL,NULL,PK,2012,2012
marc.ar,marc,Experimental (Full Factorial),3,24,1,0,0,0,NULL,NULL,N,2012,2012
marc.ar,marc,Experimental (Full Factorial),3,25,1,1,1,1,NULL,NULL,NPK+Fence,2012,2012
marc.ar,marc,Experimental (Full Factorial),3,26,1,1,0,0,NULL,NULL,NP,2012,2012
marc.ar,marc,Experimental (Full Factorial),3,27,0,0,1,0,NULL,NULL,K,2012,2012
marc.ar,marc,Experimental (Full Factorial),3,28,1,0,1,0,NULL,NULL,NK,2012,2012
marc.ar,marc,Experimental (Full Factorial),3,29,0,0,0,1,NULL,NULL,Fence,2012,2012
marc.ar,marc,Experimental (Full Factorial),3,30,1,1,1,0,NULL,NULL,NPK,2012,2012
mcdan.us,mcdan,Experimental (Other modification),1,1,0,1,0,0,NULL,NULL,P,2019,2019
mcdan.us,mcdan,Experimental (Other modification),1,2,1,1,1,0,NULL,NULL,NPK,2019,2019
