"","ObservationID","AccSpeciesID","AccSpeciesName","Latitude","Longitude","14_Leaf nitrogen (N) content per leaf dry mass_mg/g","13_Leaf carbon (C) content per leaf dry mass_mg/g","15_Leaf phosphorus (P) content per leaf dry mass_mg/g","44_Leaf potassium (K) content per leaf dry mass_mg/g"
"323",770312,39933,"Panicum acuminatum",NA,NA,12.66,442.42,NA,NA
"324",770316,48859,"Schizachyrium scoparium",NA,NA,11.53,451.35,NA,NA
"325",770317,3168,"Ambrosia psilostachya",NA,NA,21.02,422.4,NA,NA
"326",770322,39933,"Panicum acuminatum",NA,NA,16.75,446.56,NA,NA
"327",770325,48859,"Schizachyrium scoparium",NA,NA,12.11,442.2,NA,NA
"328",770328,3168,"Ambrosia psilostachya",NA,NA,27.84,418.51,NA,NA
"329",770332,51135,"Sorghastrum nutans",NA,NA,14.66,443.6,NA,NA
"330",770335,3168,"Ambrosia psilostachya",NA,NA,15.18,402.62,NA,NA
"331",770340,40021,"Panicum linearifolium",NA,NA,13.47,452.09,NA,NA
"332",770341,40121,"Panicum virgatum",NA,NA,12.12,466.63,NA,NA
"333",770343,3168,"Ambrosia psilostachya",NA,NA,15.01,367.97,NA,NA
"334",770348,41853,"Physalis virginiana",NA,NA,12.56,390.29,NA,NA
"335",770394,40050,"Panicum oligosanthes",NA,NA,22.247,445.17,NA,NA
"336",770395,39933,"Panicum acuminatum",NA,NA,18.965,441.652,NA,NA
"337",770401,51135,"Sorghastrum nutans",NA,NA,13.565,441.606,NA,NA
"338",770411,51135,"Sorghastrum nutans",NA,NA,16.429,448.92,NA,NA
"339",770426,40050,"Panicum oligosanthes",NA,NA,20.94,450.415,NA,NA
"340",770428,51135,"Sorghastrum nutans",NA,NA,19.231,446.551,NA,NA
"341",770458,51135,"Sorghastrum nutans",NA,NA,13.558,440.38,NA,NA
"342",770468,39933,"Panicum acuminatum",NA,NA,22.28,436.83,NA,NA
"343",770471,51135,"Sorghastrum nutans",NA,NA,16.7,448.77,NA,NA
"344",770481,48859,"Schizachyrium scoparium",NA,NA,11.93,453.25,NA,NA
"345",770482,51135,"Sorghastrum nutans",NA,NA,13.83,443.37,NA,NA
"346",770542,3168,"Ambrosia psilostachya",NA,NA,30.06,423.32,NA,NA
"347",770547,40050,"Panicum oligosanthes",NA,NA,26.72,450.05,NA,NA
"348",770550,51135,"Sorghastrum nutans",NA,NA,15.02,441.29,NA,NA
"349",770554,51135,"Sorghastrum nutans",NA,NA,18.76,454.62,NA,NA
"350",770563,40050,"Panicum oligosanthes",NA,NA,25.4,442.34,NA,NA
"351",770564,39933,"Panicum acuminatum",NA,NA,20.51,449.2,NA,NA
"352",770570,3168,"Ambrosia psilostachya",NA,NA,31.014,421.322,NA,NA
"353",770573,40050,"Panicum oligosanthes",NA,NA,16.522,451.031,NA,NA
"354",770574,39933,"Panicum acuminatum",NA,NA,18.85,449.591,NA,NA
"355",770580,39933,"Panicum acuminatum",NA,NA,23.325,430.159,NA,NA
"356",770583,3168,"Ambrosia psilostachya",NA,NA,36.314,395.291,NA,NA
"357",770586,40050,"Panicum oligosanthes",NA,NA,29.71,429.837,NA,NA
"358",770590,51135,"Sorghastrum nutans",NA,NA,18.953,448.616,NA,NA
"359",770602,40050,"Panicum oligosanthes",NA,NA,20.752,454.149,NA,NA
"360",770695,40050,"Panicum oligosanthes",NA,NA,22.57,432.43,NA,NA
"361",770699,3168,"Ambrosia psilostachya",NA,NA,17.28,405.21,NA,NA
"362",770704,40050,"Panicum oligosanthes",NA,NA,11.93,438.51,NA,NA
"363",770705,41853,"Physalis virginiana",NA,NA,13.1,409.44,NA,NA
"364",770706,51135,"Sorghastrum nutans",NA,NA,13.52,445.54,NA,NA
"365",770707,51135,"Sorghastrum nutans",NA,NA,13.27,437.73,NA,NA
"366",770708,3168,"Ambrosia psilostachya",NA,NA,19.03,392.52,NA,NA
"367",770712,51135,"Sorghastrum nutans",NA,NA,14.7,448.93,NA,NA
"368",770715,39933,"Panicum acuminatum",NA,NA,12.42,437.75,NA,NA
"369",770716,51135,"Sorghastrum nutans",NA,NA,13.61,448.99,NA,NA
"370",770720,3168,"Ambrosia psilostachya",NA,NA,18.92,386.5,NA,NA
"371",770723,40050,"Panicum oligosanthes",NA,NA,16.93,448.01,NA,NA
"372",770724,40021,"Panicum linearifolium",NA,NA,14.79,442,NA,NA
"373",770725,39933,"Panicum acuminatum",NA,NA,18.22,444.25,NA,NA
"374",770726,51135,"Sorghastrum nutans",NA,NA,13.88,446.27,NA,NA
"375",770728,3168,"Ambrosia psilostachya",NA,NA,18.42,399.49,NA,NA
"376",770733,40021,"Panicum linearifolium",NA,NA,16.78,443.94,NA,NA
"377",770734,39933,"Panicum acuminatum",NA,NA,13.1,447.43,NA,NA
"378",770736,51135,"Sorghastrum nutans",NA,NA,15.39,439.31,NA,NA
"379",770737,3168,"Ambrosia psilostachya",NA,NA,22.88,415.38,NA,NA
"380",770741,40050,"Panicum oligosanthes",NA,NA,14.95,449.29,NA,NA
"381",770742,40021,"Panicum linearifolium",NA,NA,13.15,450.02,NA,NA
"382",770744,51135,"Sorghastrum nutans",NA,NA,12.8,455.79,NA,NA
"383",770746,3168,"Ambrosia psilostachya",NA,NA,20.44,422.88,NA,NA
"384",770749,40050,"Panicum oligosanthes",NA,NA,13.29,445.65,NA,NA
"385",770750,40021,"Panicum linearifolium",NA,NA,12.82,445.02,NA,NA
"386",770751,39933,"Panicum acuminatum",NA,NA,13.3,462.17,NA,NA
"387",770752,51135,"Sorghastrum nutans",NA,NA,13.92,446.6,NA,NA
"388",770755,3168,"Ambrosia psilostachya",NA,NA,17.81,412,NA,NA
"389",770756,40050,"Panicum oligosanthes",NA,NA,18.62,447.71,NA,NA
"390",770757,40021,"Panicum linearifolium",NA,NA,13.6,442.51,NA,NA
"391",770758,39933,"Panicum acuminatum",NA,NA,16.78,447.72,NA,NA
"392",770760,51135,"Sorghastrum nutans",NA,NA,14.13,446.54,NA,NA
"393",770767,3168,"Ambrosia psilostachya",NA,NA,18.77,400.7,NA,NA
"394",770961,25487,"Galium aparine",53.4,NA,38.3,NA,4.3,NA
"395",771071,47392,"Rubus ulmifolius",NA,NA,34.2,NA,6.09,NA
"396",772545,46948,"Rubus caesius",48,NA,11,NA,2.23,NA
"397",773255,34629,"Lyonia octandra",18,NA,9.2,NA,0.5,NA
"398",773960,25487,"Galium aparine",NA,NA,17.2,NA,1.4,NA
"399",774056,45431,"Quercus michauxii",35.06,NA,20,NA,1.8,NA
"400",774081,23290,"Eupatorium capillifolium",25.85,NA,6.9,NA,0.444,NA
"401",774082,23290,"Eupatorium capillifolium",25.85,NA,11.9,NA,0.54,NA
"402",774083,23290,"Eupatorium capillifolium",25.85,NA,13.8,NA,1.03,NA
"403",774084,23290,"Eupatorium capillifolium",25.85,NA,12.9,NA,0.818,NA
"404",774085,34369,"Ludwigia sp",25.85,NA,11.9,NA,0.985,NA
"405",774086,34369,"Ludwigia sp",25.85,NA,7,NA,0.695,NA
"406",774087,34369,"Ludwigia sp",25.85,NA,4.9,NA,1.33,NA
"407",774100,40000,"Panicum hemitomon",25.85,NA,18.2,NA,1.02,NA
"408",774101,40000,"Panicum hemitomon",25.85,NA,6.4,NA,0.284,NA
"409",774102,40000,"Panicum hemitomon",25.85,NA,7.4,NA,2.28,NA
"410",774109,45431,"Quercus michauxii",25.85,NA,23,NA,1.5,NA
"411",774648,45431,"Quercus michauxii",NA,NA,18.8,NA,0.82,NA
"412",774697,45431,"Quercus michauxii",32.67,NA,19.1,NA,2.6,NA
"413",775054,45431,"Quercus michauxii",NA,NA,8.8,NA,3.583,NA
"414",775255,40000,"Panicum hemitomon",NA,NA,15,NA,1.4,NA
"415",775263,34627,"Lyonia lucida",NA,NA,6.9,NA,0.54,NA
"416",775299,34627,"Lyonia lucida",NA,NA,9.6,NA,0.42,NA
"417",775332,34627,"Lyonia lucida",NA,NA,8.1,NA,0.33,NA
"418",775333,34627,"Lyonia lucida",NA,NA,8.5,NA,0.4,NA
"419",775334,34627,"Lyonia lucida",NA,NA,5.8,NA,0.22,NA
"420",775335,34627,"Lyonia lucida",NA,NA,7,NA,0.28,NA
"421",775348,34627,"Lyonia lucida",NA,NA,9,NA,0.47,NA
"422",775349,34627,"Lyonia lucida",NA,NA,9.9,NA,0.54,NA
"423",775350,34627,"Lyonia lucida",NA,NA,7.9,NA,0.39,NA
"424",775351,34627,"Lyonia lucida",NA,NA,9,NA,0.45,NA
"425",775364,34627,"Lyonia lucida",NA,NA,8.2,NA,0.37,NA
"426",775365,34627,"Lyonia lucida",NA,NA,8.4,NA,0.38,NA
"427",775366,34627,"Lyonia lucida",NA,NA,6.8,NA,0.27,NA
"428",775367,34627,"Lyonia lucida",NA,NA,7.5,NA,0.29,NA
"429",775378,34627,"Lyonia lucida",NA,NA,8.6,NA,0.59,NA
"430",775379,34627,"Lyonia lucida",NA,NA,9.8,NA,0.64,NA
"431",775380,34627,"Lyonia lucida",NA,NA,8.6,NA,0.49,NA
"432",775381,34627,"Lyonia lucida",NA,NA,9.3,NA,0.58,NA
"433",775426,23316,"Eupatorium purpureum",42.6,-89.66,15,NA,2.2,NA
"434",775439,46896,"Rubus allegheniensis",43.52,-89.43,21.8,NA,2.6,NA
"435",775554,13046,"Cirsium muticum",43.52,-89.43,14.5,NA,1.3,NA
"436",775560,51135,"Sorghastrum nutans",44.4,-90,8.3,NA,1.3,NA
"437",775563,3168,"Ambrosia psilostachya",43.31,-90.36,16.3,NA,2.4,NA
"438",775576,23306,"Eupatorium maculatum",43.52,-89.43,14.7,NA,1.7,NA
"439",775588,23306,"Eupatorium maculatum",43.96,-88.95,14.1,NA,2.8,NA
"440",775589,23314,"Eupatorium perfoliatum",43.96,-88.95,12.8,NA,2.1,NA
"441",776491,45431,"Quercus michauxii",35.97,NA,14.2,NA,0.943,NA
"442",777328,45431,"Quercus michauxii",35.075,-83.43,21,NA,1.6,NA
"443",777583,48026,"Salsola oppositifolia",35.28,-2.9,20,NA,0.9,NA
"444",777584,48026,"Salsola oppositifolia",35.28,-2.9,38.7,NA,3.6,NA
"445",777804,34627,"Lyonia lucida",NA,NA,7,NA,0.343557947899875,NA
"446",777820,45431,"Quercus michauxii",NA,NA,15,NA,1.30016957803329,NA
"447",778627,45431,"Quercus michauxii",33.6,-91.8,16.8,NA,1.09,NA
"448",778628,45431,"Quercus michauxii",33.6,-91.8,17.2,NA,1.12,NA
"449",778629,45431,"Quercus michauxii",33.6,-91.8,16.41,NA,1.07,NA
"450",778630,45431,"Quercus michauxii",33.6,-91.8,15.91,NA,1.1,NA
"451",778917,13034,"Cirsium esculentum",46,119.2,17.74,NA,1.25,NA
"452",778969,17669,"Dichanthium annulatum",24.78,110.48,14.2,NA,0.34,NA
"453",779268,40085,"Panicum repens",19.1,109.83,10.5,NA,2.4,NA
"454",779269,246822,"Panicum repens fo. minus",19.1,109.83,24.77,NA,3.1,NA
"455",779270,40483,"Paspalum scrobiculatum",19.1,109.83,14.98,NA,2.9,NA
"456",779271,40455,"Paspalum conjugatum",19.1,109.83,25.25,NA,2.2,NA
"457",779501,48858,"Schizachyrium sanguineum",19.1,109.83,11.25,NA,1.6,NA
"458",930362,13016,"Cirsium arvense",45.7147222222222,3.01861111111111,28.26666667,412.2333333,NA,NA
"459",930372,13016,"Cirsium arvense",45.7147222222222,3.01861111111111,40.33333333,421.5666667,NA,NA
"460",938645,13042,"Cirsium japonicum",NA,NA,NA,NA,NA,78.1000000000018
"461",938646,13042,"Cirsium japonicum",NA,NA,NA,NA,NA,21.6000000000001
"462",938647,13042,"Cirsium japonicum",NA,NA,NA,NA,NA,19.8999999999999
"463",938850,34630,"Lyonia ovalifolia",NA,NA,NA,NA,NA,9.45000000000002
"464",938851,34630,"Lyonia ovalifolia",NA,NA,NA,NA,NA,12.55
"465",938852,34630,"Lyonia ovalifolia",NA,NA,NA,NA,NA,5.54
"466",938853,34630,"Lyonia ovalifolia",NA,NA,NA,NA,NA,8.38000000000002
"467",938854,34630,"Lyonia ovalifolia",NA,NA,NA,NA,NA,12.5
"468",939684,29976,"Hypericum erectum",NA,NA,NA,NA,NA,8.03999999999998
"469",940034,13709,"Cocculus laurifolius",NA,NA,NA,NA,NA,17.4
"470",940035,13711,"Cocculus orbiculatus",NA,NA,NA,NA,NA,19.8999999999999
"471",940998,30000,"Hypericum maculatum",46.0222222222222,11.0416666666667,23.354,474.34,NA,NA
"472",941033,13038,"Cirsium heterophyllum",46.0222222222222,11.0416666666667,28.308,444.04,NA,NA
"473",941093,30000,"Hypericum maculatum",46.8458333333333,11.2902777777778,36.725,477.083333333333,NA,NA
"474",941120,13038,"Cirsium heterophyllum",46.8458333333333,11.2902777777778,19.72375,440.3375,NA,NA
"475",943477,23289,"Eupatorium cannabinum",52.4181330859114,4.57430689894656,28.4013066086463,NA,0.910670015555556,NA
"476",943479,46948,"Rubus caesius",52.4181330859114,4.57430689894656,16.26072,NA,0.6099,NA
"477",943483,46948,"Rubus caesius",52.4184170183898,4.57508078849246,15.3151549914509,NA,0.428924813921201,NA
"478",943490,46948,"Rubus caesius",52.4229133987415,4.55856199451054,16.57435,NA,0.6262,NA
"479",943495,46948,"Rubus caesius",52.4227947204405,4.55829958838228,15.724600331892,NA,0.505869600360361,NA
"480",943497,23289,"Eupatorium cannabinum",52.428757848061,4.56276071881542,13.2627497591972,NA,0.829512366473989,NA
"481",943501,23289,"Eupatorium cannabinum",52.4286587897154,4.56273315675133,26.9554495364435,NA,0.887921273653179,NA
"482",943505,23289,"Eupatorium cannabinum",52.4286226382806,4.56270442316584,16.9898389877353,NA,0.698695541317365,NA
"483",943518,46948,"Rubus caesius",52.4305013752846,4.56533086553609,18.03895,NA,0.7022,NA
"484",943574,23289,"Eupatorium cannabinum",52.4302316670367,4.56273326955003,20.1711120747943,NA,1.14731716224189,NA
"485",943590,23289,"Eupatorium cannabinum",52.3856989476535,4.57739895593992,20.894957574468,NA,0.633332261111111,NA
"486",943602,23289,"Eupatorium cannabinum",52.3857364016174,4.57761860947684,16.3503193678551,NA,0.837610652788104,NA
"487",943618,46948,"Rubus caesius",52.3843298492891,4.58091988333012,21.7694836013604,NA,1.17873855264792,NA
"488",943636,46948,"Rubus caesius",51.9416160827986,5.39505606382071,17.31763,NA,0.6648,NA
"489",943649,13027,"Cirsium dissectum",52.0490949678968,5.54770642236351,17.2575034057957,NA,0.427078402685185,NA
"490",943686,13051,"Cirsium palustre",51.9799111491442,5.72631669538448,23.1012260463594,NA,3.04660514294949,NA
"491",943692,46948,"Rubus caesius",51.9416160827986,5.39505606382071,24.6657992308135,NA,1.11099804302,NA
"492",943696,13016,"Cirsium arvense",51.9416160827986,5.39505606382071,28.9719836829781,NA,1.81221205100193,NA
"493",943753,46948,"Rubus caesius",51.9416160827986,5.39505606382071,38.6426418270919,NA,1.42757676865385,NA
"494",943765,46948,"Rubus caesius",51.8404786263869,5.76351538893869,25.7786760721345,NA,1.30482097870281,NA
"495",949764,34627,"Lyonia lucida",NA,NA,7,NA,0.343557947899875,NA
"496",949957,64360,"Cirsium simplex",NA,NA,18.5619772961169,445.401271957696,NA,NA
"497",950004,29998,"Hypericum linarioides",43.445,41.6936111111111,21.0320768782182,476.350651466193,NA,NA
"498",957918,46948,"Rubus caesius",48.5422833333333,22.931,26.2988220889597,434.484733629866,2.65740871446728,NA
"499",957936,46948,"Rubus caesius",48.4286166666667,22.4360666666667,14.737739225901,437.463882615942,2.37943314594908,NA
"500",957966,46948,"Rubus caesius",48.38705,22.6729833333333,25.1575460222544,454.611037573275,2.01500514151921,NA
"501",958001,46948,"Rubus caesius",48.14225,23.30495,22.7137949226175,434.176705963016,2.61330646106446,NA
"502",958006,46948,"Rubus caesius",48.1421333333333,23.3044166666667,27.8171692491308,446.770842701303,2.62113083240446,NA
"503",962604,46948,"Rubus caesius",48.5422833333333,22.931,26.2988220889597,434.484733629866,2.65740871446728,NA
"504",962622,46948,"Rubus caesius",48.4286166666667,22.4360666666667,14.737739225901,437.463882615942,2.37943314594908,NA
"505",962652,46948,"Rubus caesius",48.38705,22.6729833333333,25.1575460222544,454.611037573275,2.01500514151921,NA
"506",962687,46948,"Rubus caesius",48.14225,23.30495,22.7137949226175,434.176705963016,2.61330646106446,NA
"507",962692,46948,"Rubus caesius",48.1421333333333,23.3044166666667,27.8171692491308,446.770842701303,2.62113083240446,NA
"508",963304,48050,"Salsola sp",NA,NA,NA,NA,2.2,NA
"509",963343,13049,"Cirsium oleraceum",NA,NA,37.14339,NA,NA,NA
"510",963418,68632,"Hypericum virginicum",NA,NA,25,NA,1.8,NA
"511",963649,40030,"Panicum maximum",NA,NA,21.29018,NA,1.71246,NA
"512",963650,70209,"Paspalum fasciculatum",NA,NA,NA,NA,1.65,NA
"513",963727,25487,"Galium aparine",NA,NA,17.2,NA,1.4,NA
"514",964008,34629,"Lyonia octandra",NA,NA,9.2,NA,0.5,NA
"515",964009,34622,"Lyonia ferruginea",NA,NA,11.2,NA,1.1,NA
"516",964010,34627,"Lyonia lucida",NA,NA,9.56667,NA,0.56333,NA
"517",964126,44133,"Prosopis glandulosa",NA,NA,29.56111,NA,NA,NA
"518",964163,45431,"Quercus michauxii",NA,NA,20.475,NA,1.415,NA
"519",967351,25487,"Galium aparine",53.4,-1.5,38.3,NA,NA,NA
"520",968067,40480,"Paspalum quadrifarium",-31.4,-64.2,10,NA,NA,NA
"521",968075,48848,"Schizachyrium condensatum",-31.4,-64.2,12.15160237,NA,NA,NA
"522",968078,51149,"Sorghum halepense",-31.4,-64.2,22.2,NA,NA,NA
"523",968306,64489,"Eupatorium argentinum",-31.5,-64.58,26.2,NA,NA,NA
"524",968313,64712,"Paspalum malacophyllum",-31.5,-64.58,27.4,NA,NA,NA
"525",968314,48848,"Schizachyrium condensatum",-31.5,-64.58,12.2,NA,NA,NA
"526",1288475,45431,"Quercus michauxii",29.63,-82.36,17.8,NA,NA,NA
"527",1288479,45432,"Quercus minima",29.63,-82.36,8.9,NA,NA,NA
"528",1288616,34627,"Lyonia lucida",30.73,-82.13,7,NA,0.343767,NA
"529",1288951,45431,"Quercus michauxii",39.17,-86.5,15,NA,1.3,6.2
"530",1289208,48859,"Schizachyrium scoparium",45.41,-93.21,15.0329987,NA,NA,NA
"531",1289210,51135,"Sorghastrum nutans",45.41,-93.21,19.6622462,NA,NA,NA
"532",1289417,3170,"Ambrosia trifida",40.1,-88.23,44.1,NA,NA,NA
"533",1289434,44133,"Prosopis glandulosa",27.73,-98,28,NA,NA,NA
"534",1289783,13016,"Cirsium arvense",56.5,61.5,19.4,NA,NA,NA
"535",1289884,44133,"Prosopis glandulosa",34,-107,24.9,NA,NA,NA
"536",1289886,34627,"Lyonia lucida",33.33,-79.22,9.2,NA,NA,NA
"537",1289890,44869,"Pterocaulon pycnostachyum",33.33,-79.22,19.7,NA,NA,NA
"538",1290199,39959,"Panicum capillare",45.41,-93.21,17.8,NA,NA,NA
"539",1290200,40121,"Panicum virgatum",45.41,-93.21,16.1,NA,NA,NA
"540",1290208,48859,"Schizachyrium scoparium",45.41,-93.21,10.4,NA,NA,NA
"541",1290211,51135,"Sorghastrum nutans",45.41,-93.21,13.9,NA,NA,NA
"542",1290306,30015,"Hypericum reflexum",28,-17,10.17319,NA,NA,NA
"543",1290395,47392,"Rubus ulmifolius",37,-6,20.4,NA,NA,NA
"544",1290858,45431,"Quercus michauxii",35.05,-83.42,25.4,NA,NA,NA
"545",1305892,13051,"Cirsium palustre",48.95,14.6,12.88,358.95,1,NA
"546",1306185,46948,"Rubus caesius",43.85,3.93333333333333,21.7,463,1.72,NA
"547",1306370,13016,"Cirsium arvense",53.45,12.7333333333333,15.38,433.04,0.018,NA
"548",1306407,13016,"Cirsium arvense",53.45,12.7333333333333,18.37,448.95,NA,NA
"549",1307165,30000,"Hypericum maculatum",58.8333333333333,17.4,25.2,487,NA,NA
"550",1307166,30010,"Hypericum perforatum",58.8333333333333,17.4,22.3,497,NA,NA
"551",1307265,30000,"Hypericum maculatum",58.8333333333333,17.4,25.2,487,NA,NA
"552",1307266,30010,"Hypericum perforatum",58.8333333333333,17.4,22.3,497,NA,NA
"553",1307397,30000,"Hypericum maculatum",58.8333333333333,17.4,25.2,487,NA,NA
"554",1307398,30010,"Hypericum perforatum",58.8333333333333,17.4,22.3,497,NA,NA
"555",1307525,30000,"Hypericum maculatum",58.8333333333333,17.4,25.2,487,NA,NA
"556",1307526,30010,"Hypericum perforatum",58.8333333333333,17.4,22.3,497,NA,NA
"557",1308677,46896,"Rubus allegheniensis",NA,NA,30.3,NA,NA,NA
"558",1308738,44133,"Prosopis glandulosa",34.62,-106.9,24.9,NA,NA,NA
"559",1308743,44869,"Pterocaulon pycnostachyum",33.33,-79.22,19.7,NA,NA,NA
"560",1308750,34627,"Lyonia lucida",33.33,-79.22,9.2,NA,NA,NA
"561",1308878,44133,"Prosopis glandulosa",34.62,-106.9,24.9,NA,NA,NA
"562",1308889,44869,"Pterocaulon pycnostachyum",33.33,-79.22,19.7,NA,NA,NA
"563",1308902,34627,"Lyonia lucida",33.33,-79.22,9.2,NA,NA,NA
"564",1309216,40030,"Panicum maximum",NA,NA,21.3,NA,NA,NA
"565",1309290,45431,"Quercus michauxii",NA,NA,13.43,NA,NA,NA
"566",1309333,40121,"Panicum virgatum",NA,NA,12.21,NA,NA,NA
"567",1309334,40121,"Panicum virgatum",NA,NA,10.44,NA,NA,NA
"568",1309347,44133,"Prosopis glandulosa",NA,NA,27.65,NA,NA,NA
"569",1309453,40085,"Panicum repens",NA,NA,6.12,NA,NA,NA
"570",1309454,40085,"Panicum repens",NA,NA,6.08,NA,NA,NA
"571",1309455,40085,"Panicum repens",NA,NA,9.34,NA,NA,NA
"572",1309456,40085,"Panicum repens",NA,NA,9.26,NA,NA,NA
"573",1309457,40085,"Panicum repens",NA,NA,8.91,NA,NA,NA
"574",1309458,40085,"Panicum repens",NA,NA,8.94,NA,NA,NA
"575",1309459,40085,"Panicum repens",NA,NA,11.49,NA,NA,NA
"576",1309460,40085,"Panicum repens",NA,NA,11.31,NA,NA,NA
"577",1309461,40085,"Panicum repens",NA,NA,4.47,NA,NA,NA
"578",1309462,40085,"Panicum repens",NA,NA,4.49,NA,NA,NA
"579",1309463,40085,"Panicum repens",NA,NA,5.69,NA,NA,NA
"580",1309464,40085,"Panicum repens",NA,NA,5.56,NA,NA,NA
"581",1309465,40085,"Panicum repens",NA,NA,12.26,NA,NA,NA
"582",1309466,40085,"Panicum repens",NA,NA,12.19,NA,NA,NA
"583",1309467,40085,"Panicum repens",NA,NA,12.83,NA,NA,NA
"584",1309468,40085,"Panicum repens",NA,NA,12.9,NA,NA,NA
"585",1309469,40085,"Panicum repens",NA,NA,12.56,NA,NA,NA
"586",1309470,40085,"Panicum repens",NA,NA,12.58,NA,NA,NA
"587",1309471,40085,"Panicum repens",NA,NA,14.12,NA,NA,NA
"588",1309472,40085,"Panicum repens",NA,NA,14.05,NA,NA,NA
"589",1309473,40085,"Panicum repens",NA,NA,12.78,NA,NA,NA
"590",1309474,40085,"Panicum repens",NA,NA,12.94,NA,NA,NA
"591",1309475,40085,"Panicum repens",NA,NA,13.74,NA,NA,NA
"592",1309476,40085,"Panicum repens",NA,NA,13.94,NA,NA,NA
"593",1309477,40085,"Panicum repens",NA,NA,19.32,NA,NA,NA
"594",1309478,40085,"Panicum repens",NA,NA,19.69,NA,NA,NA
"595",1309479,40085,"Panicum repens",NA,NA,19.84,NA,NA,NA
"596",1309480,40085,"Panicum repens",NA,NA,19.81,NA,NA,NA
"597",1312210,48859,"Schizachyrium scoparium",45.41,-93.21,15,NA,NA,NA
"598",1312212,51135,"Sorghastrum nutans",45.41,-93.21,19.7,NA,NA,NA
"599",1312275,44133,"Prosopis glandulosa",34,-107,24.9,NA,NA,NA
"600",1312277,34627,"Lyonia lucida",33.33,-79.22,9.2,NA,NA,NA
"601",1312281,44869,"Pterocaulon pycnostachyum",33.33,-79.22,19.7,NA,NA,NA
"602",1312333,40121,"Panicum virgatum",45.41,-93.21,16.1,NA,NA,NA
"603",1312340,48859,"Schizachyrium scoparium",45.41,-93.21,10.4,NA,NA,NA
"604",1312343,51135,"Sorghastrum nutans",45.41,-93.21,13.9,NA,NA,NA
"605",1312458,45431,"Quercus michauxii",35.05,-83.42,25.4,NA,NA,NA
"606",1312472,7911,"Bouteloua gracilis",NA,NA,34.83764,NA,NA,NA
"607",1312484,40121,"Panicum virgatum",NA,NA,26.46443,NA,NA,NA
"608",1312487,48859,"Schizachyrium scoparium",NA,NA,22.70756,NA,NA,NA
"609",1312489,51135,"Sorghastrum nutans",NA,NA,24.39706,NA,NA,NA
"610",1312504,7911,"Bouteloua gracilis",NA,NA,37.8298,NA,NA,NA
"611",1312516,40121,"Panicum virgatum",NA,NA,36.60386,NA,NA,NA
"612",1312519,48859,"Schizachyrium scoparium",NA,NA,29.21657,NA,NA,NA
"613",1312521,51135,"Sorghastrum nutans",NA,NA,32.70448,NA,NA,NA
"614",1322458,44133,"Prosopis glandulosa",30.7,-105.06,40.98,NA,NA,NA
"615",1323812,30010,"Hypericum perforatum",42.58,13.17,20.3,458.03,NA,NA
"616",1323892,47392,"Rubus ulmifolius",42.58,13,21.22,437.38,NA,NA
"617",1323916,47392,"Rubus ulmifolius",42.58,13.01,19.9,426.06,NA,NA
"618",1323941,30010,"Hypericum perforatum",42.51,13.17,22.1659566666667,486.434633333333,NA,NA
"619",1323960,47392,"Rubus ulmifolius",42.49,13.22,19.85,430.3,NA,NA
"620",1333953,30010,"Hypericum perforatum",39.09,-96.56,21.95,469.86,NA,NA
"621",1334004,14084,"Commelina erecta",39.09,-96.56,12.36,448.28,NA,NA
"622",1334007,41850,"Physalis pumila",39.09,-96.56,35.96,448.16,NA,NA
"623",1334011,40021,"Panicum linearifolium",39.09,-96.56,11.93,447.48,NA,NA
"624",1334012,23591,"Euphorbia spathulata",39.09,-96.56,18.55,447.27,NA,NA
"625",1334023,40050,"Panicum oligosanthes",39.09,-96.56,34.53,445.07,NA,NA
"626",1334036,23446,"Euphorbia heterophylla",39.09,-96.56,38.18,442.03,NA,NA
"627",1334045,7911,"Bouteloua gracilis",39.09,-96.56,15.83,440.64,NA,NA
"628",1334053,23398,"Euphorbia dentata",39.09,-96.56,21.49,438.74,NA,NA
"629",1334059,51149,"Sorghum halepense",39.09,-96.56,26.91,437.73,NA,NA
"630",1334084,23284,"Eupatorium altissimum",39.09,-96.56,15.62,433.76,NA,NA
"631",1334099,41850,"Physalis pumila",39.09,-96.56,18.48,431.13,NA,NA
"632",1334101,40121,"Panicum virgatum",39.09,-96.56,20.45,430.72,NA,NA
"633",1334104,48859,"Schizachyrium scoparium",39.09,-96.56,10.74,430.48,NA,NA
"634",1334112,39959,"Panicum capillare",39.09,-96.56,26.61,428.93,NA,NA
"635",1334119,40478,"Paspalum pubiflorum",39.09,-96.56,35.94,427.75,NA,NA
"636",1334124,41853,"Physalis virginiana",39.09,-96.56,27.06,426.91,NA,NA
"637",1334147,13014,"Cirsium altissimum",39.09,-96.56,11.53,420.5,NA,NA
"638",1334159,100098,"Tragia betonicifolia",39.09,-96.56,33.18,418.98,NA,NA
"639",1334173,64897,"Sporobolus compositus",39.09,-96.56,12.74,417.48,NA,NA
"640",1334209,13071,"Cirsium undulatum",39.09,-96.56,23.55,408.44,NA,NA
"641",1334210,40050,"Panicum oligosanthes",39.09,-96.56,19.95,407.98,NA,NA
"642",1334227,25487,"Galium aparine",39.09,-96.56,18.58,403.44,NA,NA
"643",1334238,39973,"Panicum dichotomiflorum",39.09,-96.56,20.11,401.56,NA,NA
"644",1334240,3168,"Ambrosia psilostachya",39.09,-96.56,14.64,401.38,NA,NA
